cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.0],TempProf_cur[15.8],TempProf_cur[22.9],TempProf_cur[27.8],TempProf_cur[32.9],PresProf_cur[3.0],PresProf_cur[15.8],PresProf_cur[22.9],PresProf_cur[27.8],PresProf_cur[32.9],
6/16/2002 0:50,293.129,32.267,292.083,98170,293.358,292.497,292.323,292.238,292.167,97932.832,97784.341,97704.308,97647.147,97589.994
6/16/2002 0:55,293.007,29.579,291.967,98170,293.234,292.378,292.205,292.12,292.05,97933.004,97784.452,97704.386,97647.202,97590.027
6/16/2002 1:00,292.902,28.443,291.85,98170,293.137,292.258,292.086,292.003,291.933,97933.172,97784.563,97704.465,97647.257,97590.059
6/16/2002 1:05,292.882,27.943,291.917,98171.667,293.107,292.268,292.111,292.039,291.981,97933.143,97784.528,97704.435,97647.233,97590.043
6/16/2002 1:10,292.96,28.177,291.983,98173.333,293.188,292.338,292.18,292.107,292.049,97933.04,97784.464,97704.389,97647.201,97590.024
6/16/2002 1:15,293.034,28.38,292.05,98175,293.256,292.414,292.252,292.178,292.118,97932.934,97784.397,97704.343,97647.169,97590.006
6/16/2002 1:20,293.11,28.603,292.117,98176.667,293.334,292.485,292.322,292.246,292.186,97932.832,97784.332,97704.298,97647.137,97589.987
6/16/2002 1:25,293.144,28.512,292.183,98178.333,293.357,292.544,292.385,292.311,292.251,97932.75,97784.272,97704.254,97647.106,97589.969
6/16/2002 1:30,293.192,28.527,292.25,98180,293.402,292.603,292.447,292.375,292.316,97932.664,97784.212,97704.211,97647.076,97589.951
6/16/2002 1:35,293.22,28.395,292.317,98181.667,293.418,292.659,292.508,292.438,292.381,97932.586,97784.154,97704.169,97647.045,97589.933
6/16/2002 1:40,293.267,28.41,292.383,98183.333,293.462,292.719,292.571,292.502,292.446,97932.5,97784.094,97704.126,97647.014,97589.915
6/16/2002 1:45,293.284,28.199,292.45,98185,293.463,292.772,292.631,292.564,292.511,97932.427,97784.036,97704.083,97646.984,97589.897
6/16/2002 1:50,293.377,28.56,292.517,98186.667,293.569,292.839,292.696,292.63,292.577,97932.323,97783.974,97704.039,97646.953,97589.879
6/16/2002 1:55,293.365,27.37,292.583,98188.333,293.525,292.895,292.758,292.694,292.642,97932.256,97783.915,97703.996,97646.922,97589.861
6/16/2002 2:00,293.425,27.488,292.65,98190,293.593,292.951,292.82,292.757,292.707,97932.17,97783.856,97703.954,97646.892,97589.843
6/16/2002 2:05,293.385,26.869,292.658,98190.833,293.53,292.961,292.834,292.771,292.719,97932.168,97783.844,97703.945,97646.886,97589.84
6/16/2002 2:10,293.388,26.565,292.667,98191.667,293.54,292.959,292.836,292.776,292.725,97932.165,97783.84,97703.942,97646.883,97589.838
6/16/2002 2:15,293.344,25.917,292.675,98192.5,293.48,292.95,292.835,292.778,292.73,97932.18,97783.839,97703.939,97646.881,97589.836
6/16/2002 2:20,293.354,25.678,292.683,98193.333,293.497,292.953,292.839,292.783,292.737,97932.172,97783.833,97703.935,97646.878,97589.834
6/16/2002 2:25,293.332,25.205,292.692,98194.167,293.464,292.953,292.843,292.789,292.744,97932.173,97783.828,97703.931,97646.874,97589.832
6/16/2002 2:30,293.348,25.015,292.7,98195,293.486,292.96,292.851,292.797,292.752,97932.16,97783.821,97703.925,97646.871,97589.83
6/16/2002 2:35,293.331,24.583,292.708,98195.833,293.46,292.962,292.856,292.803,292.759,97932.159,97783.816,97703.921,97646.867,97589.828
6/16/2002 2:40,293.343,24.368,292.717,98196.667,293.476,292.968,292.863,292.81,292.767,97932.148,97783.809,97703.916,97646.863,97589.826
6/16/2002 2:45,293.322,23.917,292.725,98197.5,293.444,292.972,292.869,292.817,292.775,97932.147,97783.803,97703.911,97646.86,97589.824
6/16/2002 2:50,293.404,24.232,292.733,98198.333,293.555,292.989,292.88,292.827,292.784,97932.108,97783.793,97703.905,97646.856,97589.821
6/16/2002 2:55,293.737,26.12,292.742,98199.167,293.908,293.129,292.955,292.876,292.813,97931.909,97783.74,97703.88,97646.843,97589.816
6/16/2002 3:00,294.109,28.609,292.75,98200,294.381,293.252,293.018,292.917,292.838,97931.719,97783.695,97703.859,97646.832,97589.812
6/16/2002 3:05,294.123,28.42,292.708,98202.5,294.361,293.331,293.069,292.941,292.835,97931.675,97783.674,97703.856,97646.836,97589.818
6/16/2002 3:10,294.18,28.569,292.667,98205,294.493,293.296,293.052,292.92,292.805,97931.697,97783.698,97703.874,97646.851,97589.827
6/16/2002 3:15,293.98,26.799,292.625,98207.5,294.191,293.267,293.021,292.886,292.768,97931.791,97783.73,97703.898,97646.869,97589.838
6/16/2002 3:20,294.067,27.174,292.583,98210,294.381,293.201,292.963,292.834,292.721,97931.834,97783.779,97703.931,97646.89,97589.85
6/16/2002 3:25,293.926,25.851,292.542,98212.5,294.167,293.146,292.908,292.782,292.674,97931.928,97783.827,97703.963,97646.912,97589.862
6/16/2002 3:30,293.943,25.708,292.5,98215,294.256,293.089,292.86,292.736,292.629,97931.987,97783.871,97703.993,97646.933,97589.874
6/16/2002 3:35,293.804,24.405,292.458,98217.5,294.064,293.038,292.815,292.693,292.587,97932.078,97783.912,97704.021,97646.952,97589.886
6/16/2002 3:40,293.817,24.243,292.417,98220,294.129,292.987,292.769,292.649,292.545,97932.131,97783.954,97704.05,97646.972,97589.897
6/16/2002 3:45,293.715,23.222,292.375,98222.5,293.987,292.94,292.723,292.605,292.502,97932.21,97783.996,97704.079,97646.993,97589.909
6/16/2002 3:50,293.738,23.137,292.333,98225,294.052,292.899,292.68,292.562,292.459,97932.254,97784.035,97704.107,97647.012,97589.92
6/16/2002 3:55,293.662,26.037,292.292,98227.5,293.945,292.859,292.639,292.52,292.417,97932.321,97784.074,97704.135,97647.032,97589.932
6/16/2002 4:00,293.708,26.134,292.25,98230,294.021,292.845,292.61,292.486,292.379,97932.34,97784.105,97704.159,97647.05,97589.943
6/16/2002 4:05,293.656,25.514,292.217,98232.5,293.944,292.82,292.581,292.455,292.347,97932.386,97784.134,97704.18,97647.065,97589.952
6/16/2002 4:10,293.687,25.512,292.183,98235,294.005,292.796,292.552,292.424,292.315,97932.411,97784.162,97704.201,97647.08,97589.961
6/16/2002 4:15,293.65,25.003,292.15,98237.5,293.945,292.778,292.526,292.395,292.283,97932.449,97784.188,97704.221,97647.095,97589.969
6/16/2002 4:20,293.72,25.792,292.117,98240,294.055,292.756,292.495,292.363,292.25,97932.461,97784.218,97704.243,97647.111,97589.979
6/16/2002 4:25,293.677,25.356,292.083,98242.5,293.978,292.744,292.471,292.334,292.22,97932.496,97784.242,97704.263,97647.125,97589.987
6/16/2002 4:30,293.737,25.691,292.05,98245,294.077,292.728,292.447,292.306,292.189,97932.507,97784.268,97704.282,97647.14,97589.996
6/16/2002 4:35,293.706,25.351,292.017,98247.5,294.022,292.713,292.423,292.279,292.159,97932.54,97784.293,97704.302,97647.154,97590.005
6/16/2002 4:40,293.767,25.71,291.983,98250,294.117,292.696,292.397,292.25,292.127,97932.55,97784.319,97704.322,97647.169,97590.014
6/16/2002 4:45,293.747,25.462,291.95,98252.5,294.079,292.678,292.37,292.22,292.096,97932.582,97784.346,97704.342,97647.184,97590.023
6/16/2002 4:50,293.792,25.708,291.917,98255,294.15,292.66,292.344,292.191,292.065,97932.599,97784.373,97704.363,97647.199,97590.032
6/16/2002 4:55,293.155,29.818,291.883,98257.5,293.438,292.4,292.189,292.081,291.991,97932.983,97784.485,97704.421,97647.231,97590.046
6/16/2002 5:00,292.626,25.81,291.85,98260,292.793,292.162,292.025,291.953,291.891,97933.332,97784.613,97704.494,97647.276,97590.069
6/16/2002 5:05,292.572,25.434,291.975,98261.667,292.73,292.138,292.026,291.972,291.929,97933.338,97784.595,97704.473,97647.257,97590.055
6/16/2002 5:10,292.699,26.413,292.1,98263.333,292.879,292.213,292.094,292.039,291.996,97933.218,97784.531,97704.429,97647.225,97590.037
6/16/2002 5:15,292.811,27.288,292.225,98265,292.989,292.308,292.177,292.118,292.071,97933.087,97784.456,97704.378,97647.191,97590.017
6/16/2002 5:20,292.934,28.255,292.35,98266.667,293.121,292.404,292.263,292.199,292.148,97932.951,97784.379,97704.325,97647.154,97589.996
6/16/2002 5:25,292.996,28.766,292.475,98268.333,293.171,292.483,292.341,292.276,292.224,97932.843,97784.306,97704.275,97647.119,97589.976
6/16/2002 5:30,293.074,29.411,292.6,98270,293.251,292.559,292.417,292.351,292.299,97932.733,97784.235,97704.224,97647.083,97589.955
6/16/2002 5:35,293.123,29.849,292.725,98271.667,293.289,292.63,292.49,292.426,292.375,97932.634,97784.165,97704.174,97647.048,97589.934
6/16/2002 5:40,293.204,30.537,292.85,98273.333,293.373,292.707,292.568,292.503,292.452,97932.521,97784.092,97704.122,97647.011,97589.913
6/16/2002 5:45,293.264,31.055,292.975,98275,293.425,292.784,292.645,292.581,292.531,97932.413,97784.019,97704.071,97646.975,97589.891
6/16/2002 5:50,293.351,31.733,293.1,98276.667,293.514,292.866,292.726,292.661,292.61,97932.295,97783.944,97704.018,97646.937,97589.87
6/16/2002 5:55,293.417,40.743,293.225,98278.333,293.571,292.945,292.806,292.741,292.69,97932.184,97783.869,97703.964,97646.9,97589.848
6/16/2002 6:00,293.536,41.689,293.35,98280,293.69,293.056,292.902,292.832,292.776,97932.037,97783.783,97703.906,97646.86,97589.825
6/16/2002 6:05,293.611,42.663,293.525,98283.333,293.756,293.142,292.986,292.914,292.857,97931.919,97783.706,97703.853,97646.822,97589.803
6/16/2002 6:10,293.696,43.711,293.7,98286.667,293.844,293.225,293.069,292.996,292.939,97931.8,97783.629,97703.798,97646.784,97589.781
6/16/2002 6:15,293.768,44.666,293.875,98290,293.909,293.309,293.153,293.081,293.024,97931.681,97783.55,97703.742,97646.744,97589.758
6/16/2002 6:20,293.871,45.856,294.05,98293.333,294.014,293.404,293.245,293.172,293.113,97931.545,97783.465,97703.682,97646.702,97589.733
6/16/2002 6:25,293.967,47.001,294.225,98296.667,294.105,293.504,293.341,293.265,293.206,97931.407,97783.376,97703.621,97646.659,97589.708
6/16/2002 6:30,294.084,48.308,294.4,98300,294.224,293.61,293.441,293.363,293.301,97931.257,97783.285,97703.557,97646.615,97589.683
6/16/2002 6:35,294.189,49.545,294.575,98303.333,294.325,293.717,293.543,293.463,293.399,97931.109,97783.191,97703.492,97646.569,97589.657
6/16/2002 6:40,294.309,50.905,294.75,98306.667,294.447,293.829,293.648,293.565,293.499,97930.954,97783.095,97703.425,97646.523,97589.63
6/16/2002 6:45,294.421,52.215,294.925,98310,294.555,293.941,293.755,293.669,293.6,97930.799,97782.998,97703.358,97646.476,97589.603
6/16/2002 6:50,294.547,53.661,295.1,98313.333,294.682,294.058,293.864,293.775,293.704,97930.637,97782.899,97703.289,97646.428,97589.575
6/16/2002 6:55,294.664,55.88,295.275,98316.667,294.796,294.175,293.975,293.883,293.809,97930.476,97782.798,97703.219,97646.379,97589.547
6/16/2002 7:00,294.796,57.559,295.45,98320,294.928,294.298,294.09,293.993,293.916,97930.307,97782.694,97703.148,97646.329,97589.518
6/16/2002 7:05,294.866,58.655,295.525,98322.5,294.998,294.351,294.127,294.02,293.933,97930.249,97782.669,97703.135,97646.323,97589.516
6/16/2002 7:10,294.893,59.459,295.6,98325,295.03,294.363,294.133,294.023,293.934,97930.234,97782.666,97703.133,97646.322,97589.516
6/16/2002 7:15,294.9,60.134,295.675,98327.5,295.036,294.37,294.138,294.027,293.938,97930.225,97782.661,97703.131,97646.32,97589.515
6/16/2002 7:20,294.936,61.045,295.75,98330,295.075,294.395,294.155,294.041,293.949,97930.195,97782.648,97703.122,97646.315,97589.512
6/16/2002 7:25,294.982,62.052,295.825,98332.5,295.12,294.432,294.181,294.062,293.966,97930.152,97782.627,97703.11,97646.307,97589.508
6/16/2002 7:30,295.04,63.093,295.9,98335,295.181,294.474,294.211,294.087,293.986,97930.1,97782.603,97703.096,97646.298,97589.503
6/16/2002 7:35,295.088,63.688,295.975,98337.5,295.227,294.514,294.241,294.112,294.008,97930.052,97782.579,97703.081,97646.289,97589.498
6/16/2002 7:40,295.144,64.349,296.05,98340,295.288,294.554,294.272,294.139,294.03,97930.001,97782.553,97703.065,97646.279,97589.492
6/16/2002 7:45,295.191,64.943,296.125,98342.5,295.335,294.593,294.303,294.166,294.054,97929.952,97782.528,97703.049,97646.268,97589.487
6/16/2002 7:50,295.248,65.612,296.2,98345,295.397,294.635,294.336,294.194,294.079,97929.899,97782.501,97703.032,97646.257,97589.481
6/16/2002 7:55,295.298,54.892,296.275,98347.5,295.448,294.676,294.369,294.223,294.104,97929.848,97782.473,97703.014,97646.245,97589.474
6/16/2002 8:00,295.324,55.317,296.35,98350,295.482,294.694,294.389,294.244,294.126,97929.818,97782.454,97703,97646.235,97589.468
6/16/2002 8:05,295.362,55.303,296.333,98354.167,295.523,294.721,294.408,294.258,294.136,97929.786,97782.44,97702.992,97646.23,97589.466
6/16/2002 8:10,295.402,55.331,296.317,98358.333,295.566,294.748,294.427,294.273,294.148,97929.753,97782.425,97702.984,97646.225,97589.463
6/16/2002 8:15,295.471,55.605,296.3,98362.5,295.638,294.797,294.459,294.297,294.166,97929.697,97782.402,97702.97,97646.217,97589.46
6/16/2002 8:20,295.611,56.434,296.283,98366.667,295.791,294.883,294.512,294.336,294.192,97929.596,97782.363,97702.95,97646.206,97589.454
6/16/2002 8:25,295.745,57.233,296.267,98370.833,295.933,294.973,294.569,294.377,294.221,97929.493,97782.322,97702.928,97646.193,97589.449
6/16/2002 8:30,295.871,57.992,296.25,98375,296.069,295.059,294.626,294.419,294.251,97929.393,97782.28,97702.906,97646.18,97589.442
6/16/2002 8:35,295.978,58.618,296.233,98379.167,296.18,295.139,294.68,294.46,294.281,97929.302,97782.24,97702.883,97646.167,97589.436
6/16/2002 8:40,296.088,59.27,296.217,98383.333,296.298,295.218,294.735,294.502,294.312,97929.211,97782.2,97702.86,97646.153,97589.429
6/16/2002 8:45,296.175,59.765,296.2,98387.5,296.387,295.289,294.786,294.543,294.344,97929.13,97782.16,97702.837,97646.139,97589.422
6/16/2002 8:50,296.261,60.291,296.183,98391.667,296.478,295.357,294.837,294.583,294.376,97929.051,97782.122,97702.814,97646.125,97589.415
6/16/2002 8:55,296.331,57.307,296.167,98395.833,296.548,295.421,294.885,294.623,294.408,97928.978,97782.084,97702.792,97646.111,97589.408
6/16/2002 9:00,296.39,57.662,296.15,98400,296.611,295.472,294.928,294.66,294.439,97928.917,97782.05,97702.77,97646.097,97589.4
6/16/2002 9:05,296.435,57.999,296.158,98402.5,296.654,295.519,294.966,294.692,294.465,97928.863,97782.02,97702.752,97646.085,97589.394
6/16/2002 9:10,296.438,58.014,296.167,98405,296.66,295.532,294.986,294.712,294.485,97928.844,97782.002,97702.739,97646.076,97589.389
6/16/2002 9:15,296.425,57.894,296.175,98407.5,296.647,295.529,294.994,294.725,294.502,97928.839,97781.991,97702.729,97646.068,97589.384
6/16/2002 9:20,296.421,57.838,296.183,98410,296.646,295.53,295.003,294.739,294.518,97928.83,97781.98,97702.718,97646.06,97589.379
6/16/2002 9:25,296.419,57.79,296.192,98412.5,296.644,295.534,295.014,294.753,294.536,97928.817,97781.967,97702.708,97646.052,97589.374
6/16/2002 9:30,296.417,57.737,296.2,98415,296.643,295.538,295.026,294.768,294.554,97928.805,97781.953,97702.696,97646.043,97589.368
6/16/2002 9:35,296.41,57.643,296.208,98417.5,296.636,295.542,295.037,294.784,294.573,97928.794,97781.94,97702.685,97646.034,97589.363
6/16/2002 9:40,296.408,57.575,296.217,98420,296.634,295.545,295.049,294.799,294.592,97928.781,97781.926,97702.673,97646.025,97589.357
6/16/2002 9:45,296.401,57.475,296.225,98422.5,296.626,295.55,295.061,294.816,294.612,97928.768,97781.911,97702.661,97646.016,97589.351
6/16/2002 9:50,296.403,57.431,296.233,98425,296.628,295.557,295.075,294.834,294.633,97928.751,97781.895,97702.648,97646.006,97589.345
6/16/2002 9:55,296.398,57.48,296.242,98427.5,296.62,295.564,295.089,294.852,294.654,97928.736,97781.879,97702.635,97645.996,97589.338
6/16/2002 10:00,296.4,57.433,296.25,98430,296.622,295.572,295.105,294.871,294.677,97928.717,97781.862,97702.621,97645.985,97589.332
6/16/2002 10:05,296.403,57.605,296.383,98425.833,296.623,295.587,295.126,294.896,294.705,97928.691,97781.839,97702.603,97645.972,97589.324
6/16/2002 10:10,296.374,57.512,296.517,98421.667,296.596,295.573,295.133,294.913,294.731,97928.691,97781.825,97702.588,97645.959,97589.316
6/16/2002 10:15,296.306,57.123,296.65,98417.5,296.525,295.536,295.126,294.922,294.752,97928.717,97781.819,97702.577,97645.949,97589.308
6/16/2002 10:20,296.234,56.7,296.783,98413.333,296.452,295.494,295.116,294.928,294.772,97928.747,97781.816,97702.567,97645.938,97589.3
6/16/2002 10:25,296.189,56.469,296.917,98409.167,296.402,295.472,295.118,294.943,294.799,97928.755,97781.804,97702.553,97645.925,97589.291
6/16/2002 10:30,296.201,56.634,297.05,98405,296.417,295.485,295.14,294.972,294.834,97928.723,97781.777,97702.531,97645.908,97589.28
6/16/2002 10:35,296.246,57.004,297.183,98400.833,296.466,295.521,295.179,295.013,294.877,97928.664,97781.739,97702.503,97645.888,97589.268
6/16/2002 10:40,296.296,57.408,297.317,98396.667,296.522,295.562,295.222,295.059,294.925,97928.599,97781.697,97702.472,97645.866,97589.255
6/16/2002 10:45,296.32,57.622,297.45,98392.5,296.546,295.595,295.264,295.106,294.976,97928.544,97781.655,97702.44,97645.842,97589.241
6/16/2002 10:50,296.378,58.083,297.583,98388.333,296.609,295.646,295.319,295.163,295.036,97928.464,97781.602,97702.401,97645.814,97589.224
6/16/2002 10:55,296.477,58.569,297.717,98384.167,296.715,295.727,295.395,295.237,295.109,97928.349,97781.533,97702.353,97645.781,97589.205
6/16/2002 11:00,296.61,60.088,297.85,98380,296.858,295.831,295.49,295.328,295.197,97928.203,97781.448,97702.295,97645.74,97589.181
6/16/2002 11:05,296.695,61.312,297.958,98377.5,296.949,295.895,295.542,295.374,295.237,97928.121,97781.405,97702.268,97645.723,97589.172
6/16/2002 11:10,296.781,62.578,298.067,98375,297.048,295.949,295.585,295.413,295.273,97928.046,97781.369,97702.244,97645.706,97589.163
6/16/2002 11:15,296.836,63.644,298.175,98372.5,297.102,295.998,295.628,295.453,295.31,97927.982,97781.331,97702.219,97645.689,97589.153
6/16/2002 11:20,296.922,64.937,298.283,98370,297.196,296.06,295.679,295.498,295.352,97927.9,97781.288,97702.19,97645.67,97589.142
6/16/2002 11:25,296.991,66.077,298.392,98367.5,297.264,296.122,295.731,295.546,295.396,97927.821,97781.244,97702.161,97645.65,97589.131
6/16/2002 11:30,297.084,67.425,298.5,98365,297.366,296.19,295.787,295.597,295.442,97927.731,97781.196,97702.13,97645.629,97589.119
6/16/2002 11:35,297.153,68.606,298.608,98362.5,297.432,296.254,295.843,295.648,295.489,97927.649,97781.148,97702.098,97645.608,97589.107
6/16/2002 11:40,297.339,70.701,298.717,98360,297.638,296.374,295.929,295.719,295.548,97927.498,97781.08,97702.057,97645.582,97589.093
6/16/2002 11:45,297.561,73.081,298.825,98357.5,297.876,296.523,296.032,295.801,295.613,97927.318,97781,97702.01,97645.552,97589.078
6/16/2002 11:50,297.744,75.194,298.933,98355,298.08,296.644,296.122,295.876,295.676,97927.165,97780.929,97701.966,97645.524,97589.064
6/16/2002 11:55,297.79,75.542,299.042,98352.5,298.118,296.703,296.179,295.931,295.73,97927.089,97780.878,97701.931,97645.5,97589.05
6/16/2002 12:00,297.88,77.006,299.15,98350,298.218,296.771,296.241,295.99,295.785,97926.994,97780.824,97701.894,97645.475,97589.035
6/16/2002 12:05,298.155,79.885,299.3,98346.667,298.503,296.975,296.391,296.118,295.897,97926.744,97780.701,97701.818,97645.425,97589.008
6/16/2002 12:10,298.362,82.278,299.45,98343.333,298.73,297.13,296.522,296.237,296.006,97926.539,97780.591,97701.745,97645.375,97588.98
6/16/2002 12:15,298.312,82.77,299.6,98340,298.654,297.16,296.589,296.318,296.097,97926.482,97780.52,97701.688,97645.333,97588.954
6/16/2002 12:20,298.327,83.773,299.75,98336.667,298.668,297.203,296.66,296.401,296.191,97926.398,97780.446,97701.63,97645.289,97588.928
6/16/2002 12:25,298.463,85.701,299.9,98333.333,298.799,297.331,296.778,296.516,296.303,97926.225,97780.34,97701.556,97645.238,97588.898
6/16/2002 12:30,298.69,88.348,300.05,98330,299.048,297.499,296.921,296.649,296.428,97925.999,97780.217,97701.474,97645.181,97588.866
6/16/2002 12:35,298.813,90.229,300.2,98326.667,299.161,297.632,297.05,296.775,296.553,97925.82,97780.101,97701.392,97645.125,97588.833
6/16/2002 12:40,298.962,92.336,300.35,98323.333,299.321,297.762,297.179,296.904,296.681,97925.634,97779.983,97701.309,97645.066,97588.799
6/16/2002 12:45,299.047,93.995,300.5,98320,299.392,297.879,297.304,297.033,296.813,97925.47,97779.867,97701.225,97645.006,97588.763
6/16/2002 12:50,299.16,95.885,300.65,98316.667,299.508,297.995,297.433,297.167,296.952,97925.295,97779.746,97701.137,97644.942,97588.726
6/16/2002 12:55,299.235,96.286,300.8,98313.333,299.562,298.119,297.57,297.31,297.099,97925.12,97779.617,97701.043,97644.875,97588.686
6/16/2002 13:00,299.441,98.93,300.95,98310,299.779,298.297,297.74,297.477,297.264,97924.872,97779.464,97700.936,97644.8,97588.642
6/16/2002 13:05,299.61,100.92,301.058,98305.833,299.937,298.471,297.901,297.632,297.414,97924.645,97779.323,97700.838,97644.732,97588.604
6/16/2002 13:10,299.802,103.096,301.167,98301.667,300.139,298.637,298.058,297.784,297.562,97924.417,97779.184,97700.742,97644.665,97588.565
6/16/2002 13:15,299.914,104.673,301.275,98297.5,300.231,298.782,298.202,297.929,297.707,97924.224,97779.053,97700.649,97644.6,97588.527
6/16/2002 13:20,300.09,106.728,301.383,98293.333,300.416,298.938,298.354,298.078,297.854,97924.007,97778.918,97700.555,97644.533,97588.488
6/16/2002 13:25,300.201,108.385,301.492,98289.167,300.506,299.085,298.5,298.224,298,97923.813,97778.786,97700.461,97644.467,97588.45
6/16/2002 13:30,300.377,110.572,301.6,98285,300.69,299.242,298.653,298.375,298.149,97923.595,97778.65,97700.365,97644.4,97588.411
6/16/2002 13:35,300.478,112.203,301.708,98280.833,300.767,299.386,298.798,298.521,298.296,97923.405,97778.518,97700.272,97644.334,97588.372
6/16/2002 13:40,300.651,114.354,301.817,98276.667,300.948,299.542,298.95,298.671,298.445,97923.189,97778.382,97700.176,97644.267,97588.333
6/16/2002 13:45,300.748,115.935,301.925,98272.5,301.019,299.684,299.096,298.818,298.593,97923.001,97778.25,97700.082,97644.2,97588.294
6/16/2002 13:50,300.92,118.068,302.033,98268.333,301.2,299.84,299.248,298.969,298.743,97922.785,97778.114,97699.986,97644.132,97588.255
6/16/2002 13:55,301.013,118.957,302.142,98264.167,301.265,299.981,299.394,299.116,298.891,97922.598,97777.982,97699.892,97644.066,97588.215
6/16/2002 14:00,301.184,121.062,302.25,98260,301.445,300.136,299.546,299.268,299.042,97922.383,97777.846,97699.796,97643.998,97588.176
6/16/2002 14:05,301.262,122.131,302.308,98259.167,301.495,300.261,299.674,299.397,299.172,97922.22,97777.731,97699.714,97643.94,97588.142
6/16/2002 14:10,301.403,123.645,302.367,98258.333,301.643,300.391,299.804,299.527,299.303,97922.038,97777.614,97699.631,97643.881,97588.108
6/16/2002 14:15,301.464,124.53,302.425,98257.5,301.674,300.508,299.929,299.655,299.434,97921.883,97777.5,97699.548,97643.822,97588.073
6/16/2002 14:20,301.606,125.993,302.483,98256.667,301.823,300.641,300.063,299.791,299.569,97921.696,97777.379,97699.462,97643.761,97588.037
6/16/2002 14:25,301.672,126.854,302.542,98255.833,301.86,300.763,300.192,299.923,299.705,97921.536,97777.261,97699.377,97643.701,97588.002
6/16/2002 14:30,301.812,128.23,302.6,98255,302.005,300.897,300.329,300.061,299.843,97921.348,97777.139,97699.29,97643.639,97587.965
6/16/2002 14:35,301.878,129.019,302.658,98254.167,302.042,301.018,300.459,300.195,299.981,97921.186,97777.02,97699.204,97643.577,97587.929
6/16/2002 14:40,302.013,130.29,302.717,98253.333,302.182,301.152,300.597,300.335,300.122,97920.999,97776.896,97699.115,97643.514,97587.892
6/16/2002 14:45,302.083,131.038,302.775,98252.5,302.225,301.275,300.729,300.471,300.262,97920.834,97776.775,97699.027,97643.451,97587.855
6/16/2002 14:50,302.215,132.214,302.833,98251.667,302.36,301.409,300.868,300.612,300.405,97920.646,97776.65,97698.938,97643.388,97587.818
6/16/2002 14:55,302.29,136.753,302.892,98250.833,302.411,301.533,301.002,300.751,300.547,97920.479,97776.528,97698.849,97643.324,97587.78
6/16/2002 15:00,302.428,137.906,302.95,98250,302.549,301.674,301.145,300.895,300.692,97920.285,97776.4,97698.758,97643.26,97587.743
6/16/2002 15:05,302.449,138.67,302.967,98246.667,302.552,301.728,301.203,300.953,300.75,97920.218,97776.349,97698.722,97643.234,97587.728
6/16/2002 15:10,302.491,139.588,302.983,98243.333,302.599,301.768,301.249,301.003,300.803,97920.155,97776.305,97698.689,97643.21,97587.714
6/16/2002 15:15,302.522,140.418,303,98240,302.616,301.824,301.307,301.062,300.863,97920.083,97776.253,97698.652,97643.184,97587.698
6/16/2002 15:20,302.684,141.929,303.017,98236.667,302.78,301.953,301.406,301.148,300.938,97919.93,97776.175,97698.602,97643.151,97587.68
6/16/2002 15:25,302.877,143.496,303.033,98233.333,302.963,302.116,301.525,301.247,301.021,97919.746,97776.083,97698.546,97643.115,97587.661
6/16/2002 15:30,303.136,145.544,303.05,98230,303.224,302.312,301.663,301.359,301.112,97919.524,97775.979,97698.484,97643.076,97587.641
6/16/2002 15:35,303.415,147.745,303.067,98226.667,303.5,302.531,301.815,301.479,301.208,97919.282,97775.867,97698.419,97643.036,97587.62
6/16/2002 15:40,303.705,150.012,303.083,98223.333,303.791,302.753,301.969,301.602,301.305,97919.035,97775.753,97698.352,97642.994,97587.599
6/16/2002 15:45,303.973,152.117,303.1,98220,304.06,302.964,302.118,301.722,301.401,97918.801,97775.642,97698.286,97642.953,97587.577
6/16/2002 15:50,304.219,154.049,303.117,98216.667,304.306,303.162,302.262,301.839,301.496,97918.58,97775.534,97698.222,97642.913,97587.556
6/16/2002 15:55,304.447,167.341,303.133,98213.333,304.532,303.352,302.402,301.953,301.59,97918.37,97775.43,97698.158,97642.872,97587.535
6/16/2002 16:00,304.698,169.318,303.15,98210,304.777,303.566,302.556,302.077,301.689,97918.139,97775.316,97698.091,97642.831,97587.514
6/16/2002 16:05,304.877,170.475,303.133,98208.333,304.957,303.719,302.671,302.171,301.763,97917.972,97775.231,97698.04,97642.799,97587.498
6/16/2002 16:10,304.943,170.77,303.117,98206.667,305.028,303.783,302.737,302.232,301.819,97917.889,97775.178,97698.004,97642.775,97587.484
6/16/2002 16:15,304.957,170.692,303.1,98205,305.046,303.81,302.777,302.277,301.867,97917.845,97775.141,97697.975,97642.754,97587.471
6/16/2002 16:20,304.968,170.779,303.083,98203.333,305.056,303.837,302.815,302.319,301.912,97917.802,97775.104,97697.948,97642.733,97587.459
6/16/2002 16:25,304.975,170.82,303.067,98201.667,305.058,303.862,302.852,302.36,301.957,97917.762,97775.069,97697.921,97642.713,97587.447
6/16/2002 16:30,304.967,170.746,303.05,98200,305.047,303.877,302.883,302.398,302,97917.732,97775.038,97697.895,97642.694,97587.435
6/16/2002 16:35,304.951,170.601,303.033,98198.333,305.027,303.886,302.91,302.433,302.041,97917.708,97775.009,97697.871,97642.676,97587.424
6/16/2002 16:40,304.934,170.443,303.017,98196.667,305.007,303.895,302.936,302.467,302.081,97917.685,97774.98,97697.848,97642.658,97587.413
